1,503.0100,213.2955,19.9400,43.3116,0.68410462
1,369.0732,206.2529,22.6669,42.0234,0.05411797
2,527.8157,224.3659,21.8489,50.2203,0.76956284
2,372.3371,217.8799,21.6785,42.3037,0.03136403
2,75.0516,211.5551,24.1267,50.0831,0.02553845
3,562.2015,233.0422,23.0787,55.5715,0.76889724
3,578.3333,233.5054,20.4799,51.9960,0.06657941
3,600.6676,234.2130,20.6562,44.8951,0.01300369
5,65.7920,203.6800,22.1700,48.8809,0.12776972
5,61.7974,203.5779,27.4706,64.5783,0.01321578
6,357.0364,215.3504,19.9039,35.7162,0.01599244
6,349.6992,215.4547,16.3162,31.1833,0.01225424
7,573.0797,212.1910,54.0060,146.0873,0.05342133
8,369.6495,202.4207,19.6417,39.3360,0.06740270
9,382.6508,214.8519,21.4125,45.2109,0.03156652
11,405.3123,213.4954,20.6107,45.0169,0.53797460
11,382.1524,210.8915,19.7841,43.5548,0.31547749
11,369.9677,213.5864,19.3633,37.2510,0.02708830
11,374.4291,213.4750,16.6956,33.7543,0.02445781
12,434.2678,215.0423,17.4449,37.3728,0.72027868
12,402.7562,215.7567,15.3671,29.7009,0.60492629
13,458.6341,211.6006,20.0399,43.3555,0.61413926
13,23.2153,204.4966,26.5371,57.8455,0.06450807
13,10.6170,205.3974,27.5200,55.1616,0.04282976
13,469.3222,204.5709,22.3621,53.3702,0.02755170
13,465.2372,206.9689,21.7697,48.9801,0.01662115
14,488.2902,213.4786,21.8452,47.2448,0.76768219
14,451.2689,214.4896,24.7289,52.8524,0.05498170
14,22.6382,208.2334,25.5517,49.8510,0.04598746
15,426.7646,211.2220,17.0815,33.1218,0.65277129
15,528.3299,217.0533,27.1244,58.7033,0.62500155
15,352.6743,209.5186,16.9053,30.1935,0.04915409
16,575.9846,226.6788,22.6028,47.5726,0.75235134
16,335.7287,213.4064,38.0751,30.2210,0.11241111
16,182.8223,215.5997,18.4589,33.8237,0.08183796
16,190.6527,215.5097,18.6949,30.8003,0.04413232
16,154.3293,213.8242,48.4203,35.1805,0.03030859
16,131.3835,212.7802,52.7353,34.7871,0.02984733
16,453.0567,204.0011,17.7735,36.4598,0.02916748
16,342.9019,214.6796,43.8145,31.1630,0.02900228
16,127.2713,212.0985,75.5465,37.7823,0.02830334
16,344.3589,213.2853,18.1902,27.7713,0.02698700
16,337.9011,209.2669,19.3109,31.1193,0.02508751
16,117.4879,206.7256,18.4834,36.8080,0.01881798
16,320.4440,211.8818,41.2683,30.3861,0.01682558
16,103.5265,211.2062,73.2400,35.5063,0.01603241
16,372.5635,218.0081,23.8016,28.9696,0.01196356
17,444.4415,205.0736,18.7764,40.2432,0.82303321
17,460.4121,204.7289,18.8568,41.2354,0.81637836
17,91.0899,199.0779,18.3876,33.5486,0.01979849
18,451.5332,216.5549,20.1903,44.5507,0.83422393
18,466.5482,216.6583,20.1452,43.3982,0.83254844
18,50.6127,208.3081,28.8229,57.8727,0.13937117
18,131.5741,215.0588,18.6737,35.4734,0.02719699
18,64.0398,210.1832,21.0855,41.1766,0.02103961
19,464.7538,217.0918,21.7712,45.8322,0.85211354
19,482.1776,215.5026,22.4432,47.6516,0.83942062
19,367.8434,217.5490,23.3597,45.1556,0.28730899
19,30.7769,202.1240,23.6626,47.9490,0.09850860
19,24.8029,201.2533,25.7155,50.6541,0.07347219
19,8.8096,203.4851,48.5757,46.2755,0.02924821
19,16.2942,200.8117,27.7913,53.8540,0.01860079
19,0.6120,201.4881,27.3169,78.2655,0.01340942
20,489.2969,219.2398,24.8448,52.4757,0.85819829
20,513.9356,217.7034,25.1030,53.4059,0.84621435
20,386.2401,216.5477,24.0784,50.0051,0.20302998
20,-0.2382,194.0015,22.5477,54.7990,0.01641793
20,83.3503,210.6668,24.5448,44.6835,0.01544091
20,98.7631,213.6307,22.1493,40.8596,0.01189728
20,322.5697,217.2417,26.5215,55.3894,0.01160360
21,572.2142,214.0133,28.1987,63.4775,0.85673356
21,540.1840,214.3964,27.8385,63.0503,0.85512561
21,54.1180,206.0947,23.3593,47.4456,0.07026414
21,412.8972,212.2581,23.1993,46.1217,0.05976634
21,414.6682,209.0551,28.1855,59.8101,0.02455386
22,453.9961,213.4516,22.1016,47.2004,0.71190584
22,440.3931,213.6894,19.9210,41.0967,0.24074583
22,514.2001,214.3042,24.9918,56.7806,0.08722652
22,43.9784,207.5854,17.1844,35.0794,0.02109023
22,360.7566,214.3575,17.2486,35.4889,0.02022303
22,105.8878,208.8053,22.5280,29.3122,0.01836685
22,343.9030,212.6345,18.0190,35.7764,0.01135662
22,175.0628,207.1387,15.5648,30.2105,0.01037071
23,520.8831,207.8027,27.5078,69.9762,0.81732219
23,479.4640,211.4186,21.6455,48.8960,0.52260542
23,497.7826,211.8270,20.9916,47.2140,0.17932084
23,358.6279,207.5981,20.0320,41.2811,0.03228705
